browser_id,time_on_site,timestamp,isp,geonetworkcity,date,totals.uniquescreenviews,totals.timeonscreen,hits.isinteraction,hits.promotionactioninfopromoisclick,totals.screenviews,trafficsourcemedium,trafficsourcerefferalpath,device.browser,device.devicecategory,device.mobiledevicebranding,device.ismobile,promo_cateogry,totalspageviews,phone_no,customer_segment,gender,number_of_children,income,marital_status,vehicle_type,owns_vehicle,accomodation_status_rented_own,owns_house,occupation,credit_score,customer_transactions_using_mobile_banking,customer_transactions_using_internet_banking,customer_transactions_using_mobile_wallet,length_of_the_customer’s_relationship_with_the_bank,educational_status,home_city_or_province,age,employed_or_business,address_type_permanent_temporary,type_of_card_held,date_of_card_issue,spending_on_credit_card_in_jan,spending_on_credit_card_in_feb,spending_on_credit_card_in_mar,spending_on_credit_card_in_apr,spending_on_credit_card_in_may,spending_on_credit_card_in_june,spending_on_credit_card_in_july,spending_on_credit_card_in_aug,spending_on_credit_card_in_sep,spending_on_credit_card_in_oct,spending_on_credit_card_in_nov,spending_on_credit_card_in_dec,transactions_jan,transactions_feb,transactions_mar,transactions_apr,transactions_may,transactions_june,transactions_july,transactions_aug,transactions_sep,transactions_oct,transactions_nov,transactions_dec,max_transaction_amount,category_of_max_number_of_transaction,category_of_max_spend_amount,atm_transaction_amount_yearly,no_of_atm_transaction_yearly,savings_accounts,current_accounts,salary_accounts,millennia_cards,credit_cards,debit_cards,prepaid_cards,forex_cards,commercial_credit_cards,fixed_deposit,non_withdrawal_deposits,home_loan,personal_loan,business_growth_loan,two_wheeler_loan,easyemi_consumer_loan,bike_loan,car_loan,educational_loan,motor_insurance,home_insurance,domestic_help_insurance,travel_insurance,education_insurance,savings_accounts_amount,savings_accounts_interest_rate,savings_accounts_number_of_times_debited,savings_accounts_maximum_amt_debited,current_accounts_amount,current_accounts_interest_rate,current_accounts_number_of_times_debited,current_accounts_maximum_amt_debited,salary_accounts_amount,salary_accounts_interest_rate,salary_accounts_number_of_times_debited,salary_accounts_maximum_amt_debited,fd_amount,fd_interest_rate,non_withdrawl_deposit_amount,non_withdrawl_deposit_interest_rate,twl_Principal amount,twl_Loan to value of asset,twl_Date of loan disbursement,twl_Manufacturer details,twl_Dealer name,twl_Dealer location,twl_Amount paid,bike_twl_Principal amount,bike_twl_Loan to value of asset,bike_twl_Date of loan disbursement,bike_twl_Manufacturer details,bike_twl_Dealer name,bike_twl_Dealer location,bike_twl_Amount paid,car_Principal amount,car_Loan to value of asset,car_Date of loan disbursement,car_Manufacturer details,car_Dealer name,car_Dealer location,car_Amount paid,home_Principal amount,home_Loan to value of asset,home_Date of loan disbursement,home_Amount paid,personal_Principal amount,personal_Loan to value of asset,personal_Date of loan disbursement,personal_Amount paid,personal_purpose_category,business_Principal amount,business_Loan to value of asset,business_Date of loan disbursement,business_Amount paid,business_category,easyemi_Principal amount,easyemi_Loan to value of asset,easyemi_Date of loan disbursement,easyemi_Amount paid,easyemi_purpose_category,easyemi_dealer_name,easyemi_dealer_location,easyemi_product_manufacturer,edu_Principal amount,edu_Loan to value of asset,edu_Date of loan disbursement,edu_Amount paid,credit_card_Date of card issue,credit_card_Average spendings,credit_card_no_of_transactions,credit_card_max_spent_category,credit_card_max_trans_category,debit_card_Date of card issue,debit_card_Average spendings,debit_card_no_of_transactions,debit_card_max_spent_category,debit_card_max_trans_category,millennia_cards_Date of card issue,millennia_cards_Average spendings,millennia_cards_no_of_transactions,prepaid_cards_Date of card issue,prepaid_cards_Average spendings,prepaid_cards_no_of_transactions,forex_cards_Date of card issue,forex_cards_Average spendings,forex_cards_no_of_transactions,commercial_credit_cards_Date of card issue,commercial_credit_cards_Average spendings,commercial_credit_cards_no_of_transactions,travel_insurance_geographic_coverage,travel_insurance_premium_amount,travel_insurance_add_ons,travel_insurance_number_of_claims,travel_insurance_type_of_claim,travel_insurance_amount_of_claim,travel_insurance_month_of_claim,travel_insurance_number_of_adult_family_members_insured,travel_insurance_number_of_minor_family_members_insured,travel_insurance_sum_insured,home_insurance_coverage,home_insurance_premium_amount,home_insurance_add_ons,home_insurance_number_of_claims,home_insurance_type_of_claim,home_insurance_amount_of_claim,home_insurance_month_of_claim,home_insurance_type_of_property,home_insurance_sum_insured,motor_insurance_coverage,motor_insurance_premium_amount,motor_insurance_add_ons,motor_insurance_number_of_claims,motor_insurance_type_of_claim,motor_insurance_amount_of_claim,motor_insurance_month_of_claim,motor_insurance_type_of_vehicle,motor_insurance_sum_insured,domestic_help_insurance_coverage,domestic_help_insurance_premium_amount,domestic_help_insurance_add_ons,domestic_help_insurance_number_of_claims,domestic_help_insurance_type_of_claim,domestic_help_insurance_amount_of_claim,domestic_help_insurance_month_of_claim,domestic_help_insurance_sum_insured,medical_insurance_coverage,medical_insurance_premium_amount,medical_insurance_add_ons,medical_insurance_number_of_claims,medical_insurance_type_of_claim,medical_insurance_amount_of_claim,medical_insurance_month_of_claim,medical_insurance_number_of_adult_family_members_insured,medical_insurance_number_of_minor_family_members_insured,medical_insurance_sum_insured
1000159,313,17:23,att.net',Talghar,2020-01-05,1,9,0,1,5,Refferal,facebook.com,chromium,tablet,samsung,error: Field 'devicedevicecategory' not found,credit_card,8,267-662-6102,silver,female,4,57296.29,unmarried,bike,yes,own,yes,nurse,429,98,42,10,4,0,Los Andes,56,employed,temporary,gold,3/27/2019,81515,78324,64224,20474,41085,48514,18155,57400,77941,77327,60977,79633,4,3,5,2,10,9,3,5,8,1,8,5,27086,tech,others,9354045,60,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1452227,3,124,1404083,8799950,6,87,1408848,1896923,5.5,168,154588,6771785,2,8799395,6,29547,53,7/5/2019,duke,Shanahan and Sons,Tupiza,3234,580486,92,12/30/2019,suzuki,Kub-Bechtelar,BilhÃ³,7934,98785,29,9/18/2019,maruti,Marquardt and Sons,Aqaba,2836,263170,77,5/7/2019,79,729042,60,10/13/2019,2839,travel,15972,57,7/14/2019,801446,trade,767283,64,5/2/2019,2346,mobile,Hamill LLC,Bacong,motorolla,967801,77,10/16/2019,2059,12/12/2019,34081,73,travel,tech,12/19/2019,168368,64,food,hobby,3/15/2020,459827,76,2/17/2020,492497,43,1/17/2020,904097,65,11/12/2019,215637,36,international,94312,Permanent Total Disability Coverage,4,Medical Evacuation Coverage,4842074,11,2,1,2350934,Legal Expense Coverage Living Away Coverage,493534,Building Damage Coverage,4,Tenant Liability Coverage,1516983,10,Apartment,9504300,Breakdown Coverage,50043,Off Road Coverage,1,type3,923421,3,Motorbike,2211944,Legal Expense Coverage Living Expense Coverage,20403,,1,type3,211257,5,59200,Hospital cash,135092,Critical illness cover,8,type3,8253586,1,3,1,6205841
1000281,208,21:50,att.net',Sanjiangkou,2020-01-28,5,6,0,1,10,Affiliates,facebook.com,safari,laptop,apple,error: Field 'devicedevicecategory' not found,accounts,2,497-431-1175,silver,male,4,81170.55,married,car,no,own,no,teacher,775,75,89,70,3,0,Francisco J Mujica,47,employed,permanent,standard,3/23/2019,22525,47528,61327,18318,12308,50856,86792,47604,89233,52372,76612,24337,7,7,3,8,6,7,5,7,1,8,1,2,27593,food,others,3135858,14,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,9796772,0.5,24,54801,3176374,5,155,1006623,365329,3.5,168,1282114,5172693,1,5605621,4.5,173090,92,2/25/2020,duke,Predovic Inc,MjÃ¶lby,5017,899125,30,12/23/2019,duke,Cronin and Sons,Mawzaâ€˜,5134,80175,55,4/12/2019,hyundai,"Jones, Welch and Kautzer",Presidente Dutra,672,798401,52,6/18/2019,60,145546,16,1/6/2020,6117,hospital,633905,16,6/23/2019,277975,trade,321072,68,4/17/2019,9151,laptops,"Morar, Koch and Sanford",Angers,redmi,263414,12,10/16/2019,2500,10/2/2019,480637,42,food,tech,4/7/2019,23747,95,tech,tech,12/9/2019,521346,67,9/12/2019,497970,54,8/9/2019,971869,32,3/27/2019,773829,14,domestic,75222,Delayed Lost Baggage Coverage,2,Rental Car Damage Coverage,3148957,4,2,2,2057772,Accident Coverage,465933,Alternative Accommodation Coverage,4,No Claim bonus Coverage Packers Movers Coverage Personal belongings Coverage Stolen Key Coverage,6254699,10,Villa,3338370,Fire Coverage Limit,11786,Number Plate Coverage,2,type4,498903,6,Car,8297122,,62145,,1,type1,94565,7,91859,Personal Accident cover,23903,Critical illness cover,10,type3,6031087,11,3,2,158713
1000069,556,4:01,hinet.net',Tsaghkahovit,2020-02-29,1,86,0,1,8,Affiliates,linkedin.com,UC browser,tablet,apple,error: Field 'devicedevicecategory' not found,accounts,3,751-954-9792,gold,female,0,94996.39,married,bike,no,own,no,unskilled_labour,509,81,22,15,4,0,Kowalewo Pomorskie,32,business,permanent,standard,6/30/2019,51397,80787,74621,71927,54182,84356,77281,82680,66033,56951,40597,27907,2,4,10,8,4,6,4,3,3,9,1,9,23604,leisure,others,8223222,89,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8404015,2,152,406854,8011108,3,169,941647,5143507,4,167,271383,9112135,1,9581192,5.5,55895,61,4/27/2019,yamaha,"Heidenreich, Altenwerth and Jakubowski",At TibnÄ«,8658,84699,68,8/14/2019,yamaha,Runolfsson Group,Pinoma,5422,87502,100,3/14/2019,hyundai,Eichmann-Gerlach,Mekarsari,4538,736638,44,10/14/2019,48,731421,23,4/16/2019,9730,hospital,525247,45,10/18/2019,866133,food,445101,24,6/7/2019,2473,mobile,"Ward, McClure and Wunsch",Doumuhu,huwaei,787807,58,3/19/2019,4529,12/3/2019,617195,53,leisure,travel,9/20/2019,903892,21,travel,leisure,4/9/2019,175396,100,1/18/2020,264598,18,6/19/2019,252940,56,2/23/2020,572330,7,international,65137,Medical Evacuation Coverage,5,,1910974,4,1,1,2376991,Tenant Liability Coverage,564569,Tenant Liability Coverage,5,Legal Expense Coverage Living Away Coverage,8559451,1,Villa,3303381,Accidental Death Coverage Child Seat Replacement Coverage,83902,Theft Coverage,2,type1,537058,4,Car,7964516,Legal Expense Coverage Living Expense Coverage,87205,Lost Passport Coverage,4,type5,153069,10,401717,Hospital cash,120729,Hospital cash,3,type3,5072927,2,4,2,4244427
1000034,293,13:32,hinet.net',Rado,2020-02-14,3,9,1,0,7,Paid,linkedin.com,safari,laptop,apple,error: Field 'devicedevicecategory' not found,loan,4,493-457-6142,gold,male,5,73034.58,married,bike,yes,rented,yes,pilot,627,56,61,83,2,1,Bantaeng,47,employed,permanent,gold,5/8/2019,87927,76671,84538,13406,11863,24602,86621,52223,13300,43351,44956,30203,10,9,9,10,3,1,4,3,9,2,9,5,29646,food,travel,427477,47,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,2664502,1,98,1758827,2224840,5,174,1503654,2604617,4,182,960470,4817877,3,3445101,1,64638,71,4/9/2019,duke,"Hyatt, Ebert and Sporer",FlÃ³rina,3387,719700,57,11/8/2019,yamaha,"Grant, Howe and O'Conner",Guancangping,5092,80783,19,12/25/2019,tata,Pagac-Pollich,Baoxing,7648,138798,19,7/26/2019,39,14324,24,4/4/2019,5053,electronics,85426,40,9/4/2019,201062,IT,195975,48,4/16/2019,2615,laptops,"Hane, Ruecker and Parker",Kokagax,apple,711830,32,2/10/2020,1066,9/7/2019,892645,91,others,tech,12/6/2019,838274,72,hobby,food,1/17/2020,952969,98,9/2/2019,96463,22,11/20/2019,142452,6,5/6/2019,571192,46,domestic,83580,Legal Expense Coverage,2,Sport Equipment Damage Coverage,3048347,12,4,2,1686280,Domestic help Coverage,532297,Alternative Accommodation Coverage,2,,9337549,4,Villa,9442915,Theft Coverage,25669,Fire Coverage,4,type1,351770,7,Motorbike,4588049,Legal Expense Coverage Living Expense Coverage,97332,Accidental Death Coverage,9,type5,195611,1,24243,Maternity Cover,72991,Critical illness cover,9,type3,4849154,6,4,2,2127061
1000145,497,18:37,cox.net',Melaka,2020-01-03,1,17,1,1,6,Organic,facebook.com,safari,mobile,lenovo,error: Field 'devicedevicecategory' not found,accounts,5,227-415-6244,gold,female,1,50828.32,unmarried,bike,yes,own,yes,engineer,325,59,93,76,6,1,Wangbuzhuang,36,employed,temporary,gold,6/7/2019,42605,75993,96727,59567,25364,77590,42468,27094,32761,80690,72363,70309,6,10,5,5,7,4,7,6,2,3,2,5,22073,food,food,6570164,61,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,6693456,3,104,1671221,1937831,3,100,1821213,4138650,2,114,1833151,9931218,1,1232330,5,119774,40,10/21/2019,suzuki,Rempel and Sons,HolguÃ­n,5292,718256,92,10/11/2019,duke,"Moen, Green and Goldner",Anoek,3613,51527,28,10/31/2019,tata,Gleason LLC,Vila Nova da Baronia,42,325089,38,7/1/2019,47,951624,79,10/20/2019,5434,electronics,196672,15,8/15/2019,681453,IT,341086,26,12/19/2019,5681,laptops,Heidenreich Inc,Zhinvali,motorolla,707811,60,2/17/2020,4000,10/12/2019,948303,2,food,hobby,4/20/2019,924920,52,leisure,travel,2/1/2020,817239,64,7/12/2019,334696,25,10/16/2019,509314,13,2/18/2020,565955,17,domestic,33678,Dental Coverage,5,,3410336,7,4,1,3338273,Basic Deductible Coverage Open Content Coverage,525434,Basic Deductible Coverage Open Content Coverage,2,Frozen Food Coverage Guaranteed Repairs Coverage Home Assistance Coverage Household removals Coverage,3528787,2,Villa,7584038,Riot Coverage,26400,Strike Coverage,2,type2,458505,8,Motorbike,6892427,Medical Coverage,30245,Personal Accident Coverage,3,type1,220484,9,440835,Critical illness cover,126742,Personal Accident cover,9,type4,6133575,12,1,2,6439310
1000195,408,2:28,hinet.net',Sainte-Sophie,2020-01-15,3,7,0,0,8,Social,google.com,edge,mobile,lenovo,error: Field 'devicedevicecategory' not found,insurance,6,108-567-3338,silver,male,5,36828.53,unmarried,bike,yes,own,no,driver,763,20,16,81,14,0,København,28,employed,permanent,gold,5/8/2019,29248,23616,96854,96780,60561,83019,93803,64489,41267,97820,77738,77409,6,1,9,1,4,9,10,4,3,8,5,4,22138,hospital,food,4917512,21,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,4708745,3,69,706143,671994,2.5,38,130377,9370580,6,126,915598,2258905,5,2756576,5,603132,33,8/13/2019,yamaha,"McCullough, Emard and Kuhlman",Sanyang,5323,869915,56,4/4/2019,duke,McGlynn-Herman,Mtsensk,4986,91422,15,9/22/2019,honda,"Thiel, Cronin and Leannon",Safi,2140,879540,71,3/24/2019,62,173629,28,11/1/2019,8439,electronics,856109,34,8/21/2019,616699,food,470906,16,12/13/2019,5858,mobile,"Johns, Senger and Reynolds",Shakhty,redmi,295402,25,12/31/2019,5530,5/23/2019,485075,66,tech,others,11/8/2019,179146,73,food,tech,2/22/2020,948955,78,5/21/2019,61240,80,5/7/2019,109591,85,6/25/2019,226890,68,international,35319,Piste Closure Coverage,5,Piste Closure Coverage,3695458,3,1,2,1926614,No Claim bonus Coverage Packers Movers Coverage Personal belongings Coverage Stolen Key Coverage,146057,Accident Coverage,5,Domestic help Coverage,7021737,4,Apartment,3213699,Breakdown Coverage,94893,Fire Coverage,1,type2,473334,8,Car,6995651,Medical Coverage,40984,,8,type2,365527,8,14353,Maternity Cover,21452,Critical illness cover,3,type2,2358767,11,4,2,6726251
1000068,270,13:42,att.net',East End,2020-01-28,5,65,1,1,10,Affiliates,facebook.com,chrome,tablet,lenovo,error: Field 'devicedevicecategory' not found,loan,3,977-560-1928,gold,male,1,26227.72,unmarried,bike,yes,own,no,unskilled_labour,729,5,94,99,6,0,Cipanjang,37,business,temporary,gold,3/6/2019,61897,63106,47659,40161,62222,91764,74016,73859,60274,81244,96574,36308,5,9,3,6,3,7,2,2,9,3,9,1,20728,food,food,2645410,26,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,9352017,5.5,79,680833,3532544,4,108,1194794,6539284,2,68,633123,2142731,0.5,8051275,2.5,196776,34,4/19/2019,yamaha,Walker LLC,Levallois-Perret,1492,288721,87,5/1/2019,duke,Prohaska-O'Connell,Umingan,6298,68268,20,2/23/2020,hyundai,Hintz LLC,MÄ«r Bachah KÅá¹¯,5770,867144,10,3/9/2020,33,885655,68,2/15/2020,7679,hospital,645399,61,5/6/2019,221052,travel,838448,59,2/13/2020,9508,laptops,"Renner, Greenfelder and Konopelski",Bahay Pare,apple,922955,31,4/18/2019,7873,2/17/2020,617393,15,others,food,6/10/2019,412028,62,food,others,1/8/2020,261349,14,9/25/2019,624291,19,8/6/2019,446323,29,1/9/2020,250678,32,international,74234,Ski Equipment Coverage,3,Permanent Total Disability Coverage,1648260,6,4,2,1236747,Frozen Food Coverage Guaranteed Repairs Coverage Home Assistance Coverage Household removals Coverage,556014,Domestic help Coverage,3,Ancillary Deductible Coverage,4617996,3,Apartment,5244194,Permanent Total Disability Coverage,33695,Permanent Partial Disability Coverage,1,type5,387785,8,Car,2423799,Personal Accident Coverage,23183,Accidental Death Coverage,6,type3,382298,11,181390,Maternity Cover,29927,Personal Accident cover,3,type2,7862215,6,1,1,2657603
1000013,449,13:03,verizon.net',Gilowice,2020-02-20,2,12,0,0,9,Social,youtube.com,UC browser,laptop,lenovo,error: Field 'devicedevicecategory' not found,insurance,8,842-539-5086,silver,female,1,87018.94,unmarried,bike,yes,own,yes,teacher,348,54,67,15,8,1,Katsina-Ala,26,employed,permanent,standard,4/21/2019,68879,59211,38916,45099,58106,58400,86114,31566,50567,27537,80222,91170,6,9,5,10,8,1,8,3,10,8,4,1,20782,hospital,hobby,8286869,99,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,2459290,5.5,156,740320,3001195,4,44,1687376,6934743,3,59,269041,233273,1,1687785,2,995756,78,11/27/2019,yamaha,"Lynch, Hickle and Fritsch",Huangnihe,4121,15377,72,1/28/2020,yamaha,"Veum, Maggio and Bartoletti",Vishnyakovskiye Dachi,8462,13460,32,3/8/2020,maruti,"Kuhic, Dach and Gorczany",Haitou,5071,388294,37,6/30/2019,59,717519,58,5/14/2019,5361,hospital,772736,48,9/24/2019,173114,trade,122867,97,3/9/2020,3431,other electronics,Flatley Group,TopolnÃ¡,samsung,546129,32,10/1/2019,5131,9/29/2019,306439,60,others,hobby,7/6/2019,672759,95,food,hobby,4/13/2019,826715,100,1/26/2020,618801,77,12/25/2019,442353,3,6/23/2019,623444,4,international,63314,Hijacking Coverage,3,Terrorist Attack Coverage,3667395,10,4,1,3180037,Building Damage Coverage,602468,Domestic help Coverage,5,Alternative Accommodation Coverage,5179906,2,Apartment,5392802,Third Party Property Damage Coverage,87874,Accidental Death Coverage Child Seat Replacement Coverage,1,type5,450160,6,Motorbike,9363257,Legal Expense Coverage Living Expense Coverage,76700,Legal Expense Coverage Living Expense Coverage,6,type2,272660,9,39873,Personal Accident cover,141908,Personal Accident cover,8,type4,425102,7,3,1,9971903
1000118,270,5:22,comcast.net',Los Angeles,2020-02-29,4,2,1,1,10,Refferal,google.com,brave,laptop,apple,error: Field 'devicedevicecategory' not found,insurance,1,213-170-6544,silver,female,3,92032.5,unmarried,bike,yes,own,no,farmer,521,25,51,38,7,0,Mbuji-Mayi,48,employed,permanent,standard,6/5/2019,22957,28579,49066,33798,81399,55833,62506,71670,90480,70858,66837,83734,2,8,3,9,5,3,10,5,10,6,6,10,23663,tech,hospital,1408729,56,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1585910,4,42,906563,2651140,2,90,1585773,3055662,1.5,132,1088608,3397662,5,8845051,2,921433,33,11/17/2019,tvs,Lueilwitz-Lueilwitz,Valinhos,7422,831970,80,10/28/2019,yamaha,Quitzon-Bartoletti,Mucllo,7043,68441,77,11/2/2019,maruti,Christiansen and Sons,Nila Dua,6057,443158,46,7/18/2019,67,526185,94,5/2/2019,1837,hospital,210132,24,4/18/2019,912213,food,275881,31,3/10/2020,9445,mobile,Nienow-Hickle,EÅ‚k,apple,106862,17,12/2/2019,5553,8/20/2019,631018,16,hobby,food,2/6/2020,368500,90,tech,food,6/25/2019,368911,100,10/17/2019,38611,59,8/18/2019,166167,2,6/18/2019,671139,31,domestic,60147,Countries Prohibited Coverage,3,Repatriation of Remains Coverage,4573056,8,2,1,4852042,Alternative Accommodation Coverage,616089,Alternative Accommodation Coverage,5,Basic Deductible Coverage Open Content Coverage,2113924,9,Villa,7737245,Permanent Total Disability Coverage,82391,Permanent Total Disability Coverage,2,type2,722679,8,Motorbike,5317514,Personal Accident Coverage,87896,Personal Accident Coverage,4,type2,52792,12,479952,Maternity Cover,88331,Hospital cash,7,type4,2136291,8,1,1,7602104
1000196,78,18:50,verizon.net',Ruokolahti,2020-01-13,4,50,0,1,7,Affiliates,google.com,chromium,mobile,apple,error: Field 'devicedevicecategory' not found,deposits,3,230-854-5033,silver,male,3,61649.34,married,car,no,own,no,shop_owner,329,54,1,21,15,0,Caldas da Felgueira,55,business,temporary,gold,3/23/2019,26099,63381,55606,44373,60872,16913,90184,46083,25116,83418,41318,33521,2,1,7,8,3,7,5,2,10,7,5,4,26261,hobby,leisure,2530008,67,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,6015387,5.5,16,293679,5199340,4,154,27624,7017228,3,27,1682152,6663425,6,9560210,2,319407,20,10/26/2019,duke,"Fadel, Strosin and Rogahn",Lankaran,1510,856501,78,6/22/2019,yamaha,"Lehner, Haley and Schiller",Dalâ€™nerechensk,3883,62779,12,6/6/2019,maruti,"Luettgen, Harvey and MacGyver",Jincun,1732,889223,67,4/12/2019,31,246137,80,3/15/2019,5623,hospital,712029,15,5/27/2019,348465,food,373010,75,2/24/2020,8498,other electronics,Hodkiewicz Inc,Fayzabad,huwaei,79612,92,7/20/2019,5510,11/14/2019,329122,54,tech,hobby,6/7/2019,478975,94,others,travel,2/17/2020,276180,14,6/19/2019,254904,13,1/23/2020,998674,87,9/21/2019,37858,93,domestic,44153,Medical Coverage,1,Permanent Partial Disability Coverage,4199882,6,1,1,1106854,Tenant Liability Coverage,626195,Frozen Food Coverage Guaranteed Repairs Coverage Home Assistance Coverage Household removals Coverage,5,,9626419,12,Villa,9020665,Accidental Death Coverage Child Seat Replacement Coverage,53432,Strike Coverage,4,type1,902005,4,Motorbike,4078960,Accidental Death Coverage,55183,Personal Accident Coverage,1,type4,337114,3,94350,Critical illness cover,67943,Hospital cash,6,type4,1040108,3,1,1,5427269
1000071,110,4:12,cox.net',Tanggungrejo,2020-01-04,4,78,1,0,10,Affiliates,google.com,UC browser,tablet,samsung,error: Field 'devicedevicecategory' not found,accounts,7,781-671-5023,gold,male,2,57614.91,unmarried,bike,yes,rented,no,teacher,522,73,10,58,9,0,Am Djarass,37,business,permanent,gold,4/7/2019,91614,55859,47764,76864,45349,16113,18061,28969,96740,78201,55461,19222,1,6,9,8,9,1,4,6,7,6,6,2,21111,travel,hobby,3029789,37,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,8346146,0.5,100,180679,2109508,3,108,1497319,4983554,3,87,1260658,394713,3.5,1669832,5.5,108353,86,6/2/2019,yamaha,Hegmann Inc,Glubokiy,6886,907741,16,5/2/2019,duke,Littel-O'Hara,HnÄ›votÃ­n,1128,16944,26,2/18/2020,honda,O'Keefe Group,Esquipulas,3269,939053,62,12/5/2019,64,476551,37,4/4/2019,5750,electronics,681319,71,1/6/2020,317706,trade,87609,78,7/28/2019,3258,laptops,"Hagenes, Sporer and Doyle",Jiancha,motorolla,466172,46,7/28/2019,7098,5/24/2019,966556,48,leisure,hobby,10/27/2019,600718,85,others,hobby,10/17/2019,642532,55,10/10/2019,387732,24,2/28/2020,53796,27,7/8/2019,493781,79,domestic,11043,Bail bond Coverage,4,Sport Equipment Damage Coverage,4081399,2,4,1,4811776,Frozen Food Coverage Guaranteed Repairs Coverage Home Assistance Coverage Household removals Coverage,807697,Accident Coverage,4,Alternative Accommodation Coverage,5867867,6,Villa,8329694,Third Party Liability Coverage,55640,Windscreen Damage Coverage,1,type4,713375,2,Car,6444123,Lost Passport Coverage,15730,Legal Expense Coverage Living Expense Coverage,1,type1,260796,1,102698,Critical illness cover,131656,Maternity Cover,4,type3,7026234,4,4,2,5074164
1000326,434,6:51,verizon.net',Fovissste,2020-02-16,2,99,1,1,9,Organic,google.com,UC browser,tablet,micromax,error: Field 'devicedevicecategory' not found,insurance,3,887-834-0290,silver,female,1,30473.93,married,bike,yes,own,yes,driver,536,13,38,21,12,0,Colima,34,business,temporary,standard,5/25/2019,61369,75746,20442,45522,93999,78570,53997,23307,22578,44243,79067,27494,1,3,7,4,9,10,3,2,5,1,3,1,27769,travel,food,1048489,65,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,9063066,1,88,663144,7344434,1.5,31,1045777,2204771,5.5,178,1176121,8947862,0.5,7000511,5,76899,92,12/27/2019,yamaha,Prosacco-King,Dumlan,2377,872425,98,10/27/2019,suzuki,Cruickshank Group,Polloc,5149,35270,65,8/17/2019,tata,Thiel and Sons,Campo Largo,6656,149067,68,3/19/2019,36,658542,78,8/8/2019,4614,hospital,67802,69,10/18/2019,231286,IT,185228,91,12/28/2019,4259,other electronics,Turcotte and Sons,Helong,huwaei,324518,16,8/1/2019,6400,7/29/2019,201884,35,others,leisure,6/20/2019,397329,30,others,tech,3/26/2019,582793,10,9/16/2019,948820,20,3/12/2020,118583,14,5/2/2019,350989,83,domestic,94712,Accidental Death Avalanche Closure,3,Bail bond Coverage,4650749,1,1,2,2038270,Legal Expense Coverage Living Away Coverage,435695,Accident Coverage,1,Building Damage Coverage,9779561,3,Apartment,3067569,Accidental Death Coverage Child Seat Replacement Coverage,49388,Off Road Coverage,2,type1,349386,12,Motorbike,3982652,Personal Accident Coverage,73575,,8,type2,90812,5,263502,Hospital cash,57949,Hospital cash,1,type4,9674130,6,3,1,7233246
1000373,276,14:56,att.net',Ryōtsu-minato,2020-03-02,4,91,0,0,7,Paid,google.com,brave,mobile,samsung,error: Field 'devicedevicecategory' not found,credit_card,8,497-532-5836,gold,female,3,38810.23,married,bike,yes,rented,no,technicians,329,73,29,65,14,0,Pa Phayom,29,business,temporary,gold,6/30/2019,71474,79543,99940,13844,40407,34588,32058,40152,81944,81154,52268,29029,8,5,8,5,9,4,1,9,2,3,9,3,26589,others,hospital,1719040,4,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,8901261,4.5,91,1594081,3390307,5,110,1768549,2405844,5.5,80,1098630,5273064,1,6176375,5,750726,95,2/1/2020,tvs,"Cruickshank, Hills and Langworth",Nagrog Wetan,8255,296537,79,4/9/2019,duke,Pagac-Doyle,Novaya Usmanâ€™,7393,41793,29,7/16/2019,maruti,Breitenberg Group,Al QÄbil,1404,737597,14,8/22/2019,36,277400,24,6/19/2019,5326,travel,605223,71,2/28/2020,678367,travel,25607,41,10/12/2019,7141,laptops,Hane-Tromp,Vesele,redmi,648511,44,7/14/2019,8771,8/24/2019,347706,81,travel,hobby,10/9/2019,631968,28,tech,others,8/15/2019,548116,41,10/1/2019,313505,21,4/25/2019,672064,54,3/12/2020,843981,15,international,51570,Permanent Total Disability Coverage,3,Personal Accident Coverage,3598557,11,2,2,3504992,Ancillary Deductible Coverage,800387,No Claim bonus Coverage Packers Movers Coverage Personal belongings Coverage Stolen Key Coverage,2,Alternative Accommodation Coverage,5369082,2,Apartment,9622132,Off Road Coverage,25804,Life Coverage PassengersFull Loss Damage Coverage,1,type4,276775,12,Car,3474531,Accidental Death Coverage,43426,,10,type4,406362,12,461230,Personal Accident cover,85495,Hospital cash,2,type5,9146938,1,1,2,9704861
